methyl_chr	methyl_start	methyl_end	name	chr	med_start3kb	med_end3kb	enhancer	Chr	Coordinate	Strand	Methylation.Status	Methylation.Difference	Meancase	Meancontrol	Region	GeneName
8	55382690	55382690	chr8:54470130	8	55382610	55382722	chr8:55382610-55382722	chr8	54470130	+	hypermethylation	0.43	0.43	0	intron	RP11-53M11.5
8	55382690	55382690	chr8:54470130	8	55382610	55382722	chr8:55382610-55382722	chr8	54470130	+	hypermethylation	0.43	0.43	0	TTS10kb	SOX17
8	55382690	55382690	chr8:54470130	8	55382610	55382722	chr8:55382610-55382722	chr8	54470130	-	hypermethylation	0.43	0.43	0	TTS10kb	TRMT112P7
8	55382701	55382701	chr8:54470141	8	55382610	55382722	chr8:55382610-55382722	chr8	54470141	-	hypermethylation	0.45	0.55	0.1	TTS10kb	TRMT112P7
8	55382701	55382701	chr8:54470141	8	55382610	55382722	chr8:55382610-55382722	chr8	54470141	+	hypermethylation	0.45	0.55	0.1	intron	RP11-53M11.5
8	55382701	55382701	chr8:54470141	8	55382610	55382722	chr8:55382610-55382722	chr8	54470141	+	hypermethylation	0.45	0.55	0.1	TTS10kb	SOX17
8	61839326	61839326	chr8:60926767	8	61838991	61839469	chr8:61838991-61839469	chr8	60926767	+	hypermethylation	0.32	0.61	0.29	intron	AC022182.1
8	61841885	61841885	chr8:60929326	8	61841765	61842074	chr8:61841765-61842074	chr8	60929326	-	hypomethylation	-0.36	0.33	0.69	TTS10kb	AC022182.2
8	61841885	61841885	chr8:60929326	8	61841765	61842074	chr8:61841765-61842074	chr8	60929326	+	hypomethylation	-0.36	0.33	0.69	intron	AC022182.1
8	65281751	65281751	chr8:64369194	8	65281748	65282274	chr8:65281748-65282274	chr8	64369194	-	hypermethylation	0.3	0.64	0.33	TSS1500	RP11-32K4.1
8	65282020	65282020	chr8:64369463	8	65281748	65282274	chr8:65281748-65282274	chr8	64369463	-	hypermethylation	0.56	0.73	0.17	TSS1500	RP11-32K4.1
8	65282024	65282024	chr8:64369467	8	65281748	65282274	chr8:65281748-65282274	chr8	64369467	-	hypermethylation	0.57	0.73	0.17	TSS1500	RP11-32K4.1
8	65282029	65282029	chr8:64369472	8	65281748	65282274	chr8:65281748-65282274	chr8	64369472	-	hypermethylation	0.45	0.65	0.2	TSS1500	RP11-32K4.1
8	65282090	65282090	chr8:64369533	8	65281748	65282274	chr8:65281748-65282274	chr8	64369533	-	hypermethylation	0.65	0.65	0	TSS1500	RP11-32K4.1
8	65282097	65282097	chr8:64369540	8	65281748	65282274	chr8:65281748-65282274	chr8	64369540	-	hypermethylation	0.6	0.6	0	TSS1500	RP11-32K4.1
8	65282103	65282103	chr8:64369546	8	65281748	65282274	chr8:65281748-65282274	chr8	64369546	-	hypermethylation	0.41	0.5	0.09	TSS1500	RP11-32K4.1
8	65282108	65282108	chr8:64369551	8	65281748	65282274	chr8:65281748-65282274	chr8	64369551	-	hypermethylation	0.62	0.62	0	TSS1500	RP11-32K4.1
8	65282114	65282114	chr8:64369557	8	65281748	65282274	chr8:65281748-65282274	chr8	64369557	-	hypermethylation	0.58	0.58	0	TSS1500	RP11-32K4.1
8	65282126	65282126	chr8:64369569	8	65281748	65282274	chr8:65281748-65282274	chr8	64369569	-	hypermethylation	0.71	0.71	0	TSS1500	RP11-32K4.1
8	65282139	65282139	chr8:64369582	8	65281748	65282274	chr8:65281748-65282274	chr8	64369582	-	hypermethylation	0.52	0.66	0.14	TSS1500	RP11-32K4.1
8	65282149	65282149	chr8:64369592	8	65281748	65282274	chr8:65281748-65282274	chr8	64369592	-	hypermethylation	0.57	0.71	0.13	TSS1500	RP11-32K4.1
8	65282153	65282153	chr8:64369596	8	65281748	65282274	chr8:65281748-65282274	chr8	64369596	-	hypermethylation	0.58	0.73	0.14	TSS1500	RP11-32K4.1
8	65282159	65282159	chr8:64369602	8	65281748	65282274	chr8:65281748-65282274	chr8	64369602	-	hypermethylation	0.64	0.72	0.08	TSS1500	RP11-32K4.1
8	65282163	65282163	chr8:64369606	8	65281748	65282274	chr8:65281748-65282274	chr8	64369606	-	hypermethylation	0.67	0.76	0.09	TSS1500	RP11-32K4.1
8	65282169	65282169	chr8:64369612	8	65281748	65282274	chr8:65281748-65282274	chr8	64369612	-	hypermethylation	0.56	0.75	0.18	TSS1500	RP11-32K4.1
8	65282171	65282171	chr8:64369614	8	65281748	65282274	chr8:65281748-65282274	chr8	64369614	-	hypermethylation	0.65	0.74	0.08	TSS1500	RP11-32K4.1
8	65282174	65282174	chr8:64369617	8	65281748	65282274	chr8:65281748-65282274	chr8	64369617	-	hypermethylation	0.56	0.65	0.09	TSS1500	RP11-32K4.1
8	65282184	65282184	chr8:64369627	8	65281748	65282274	chr8:65281748-65282274	chr8	64369627	-	hypermethylation	0.54	0.54	0	TSS1500	RP11-32K4.1
8	65282185	65282185	chr8:64369628	8	65281748	65282274	chr8:65281748-65282274	chr8	64369628	-	hypermethylation	0.348003208178002	0.403241961302495	0.0552387531244926	TSS1500	RP11-32K4.1
8	65282187	65282187	chr8:64369630	8	65281748	65282274	chr8:65281748-65282274	chr8	64369630	-	hypermethylation	0.58	0.58	0	TSS1500	RP11-32K4.1
8	65282199	65282199	chr8:64369642	8	65281748	65282274	chr8:65281748-65282274	chr8	64369642	-	hypermethylation	0.35	0.47	0.12	TSS1500	RP11-32K4.1
8	65282208	65282208	chr8:64369651	8	65281748	65282274	chr8:65281748-65282274	chr8	64369651	-	hypermethylation	0.38	0.38	0	TSS1500	RP11-32K4.1
8	65282216	65282216	chr8:64369659	8	65281748	65282274	chr8:65281748-65282274	chr8	64369659	-	hypermethylation	0.52	0.52	0	TSS1500	RP11-32K4.1
8	65282221	65282221	chr8:64369664	8	65281748	65282274	chr8:65281748-65282274	chr8	64369664	-	hypermethylation	0.35	0.35	0	TSS1500	RP11-32K4.1
8	6726063	6726063	chr8:6868541	8	6725876	6726138	chr8:6725876-6726138	chr8	6868541	+	hypermethylation	0.34	0.44	0.1	intron	GS1-24F4.2
8	6726063	6726063	chr8:6868541	8	6725876	6726138	chr8:6725876-6726138	chr8	6868541	-	hypermethylation	0.34	0.44	0.1	TTS10kb	DEFB1
8	72757748	72757748	chr8:71845513	8	72757668	72757969	chr8:72757668-72757969	chr8	71845513	+	hypermethylation	0.31	0.55	0.24	intron	RP11-383H13.1
8	72757748	72757748	chr8:71845513	8	72757668	72757969	chr8:72757668-72757969	chr8	71845513	-	hypermethylation	0.31	0.55	0.24	TSS1500	MSC
8	72880291	72880291	chr8:71968056	8	72880263	72880309	chr8:72880263-72880309	chr8	71968056	+	hypomethylation	-0.36	0.55	0.92	TTS10kb	RP11-383H13.1
8	72880291	72880291	chr8:71968056	8	72880263	72880309	chr8:72880263-72880309	chr8	71968056	+	hypomethylation	-0.36	0.55	0.92	intron	RP11-383H13.1
8	74792446	74792446	chr8:73880211	8	74792402	74792821	chr8:74792402-74792821	chr8	73880211	-	hypermethylation	0.4	0.74	0.33	TSS1500	UBE2W
8	74792534	74792534	chr8:73880299	8	74792402	74792821	chr8:74792402-74792821	chr8	73880299	-	hypermethylation	0.36	0.54	0.19	TSS1500	UBE2W
8	80216279	80216279	chr8:79304044	8	80216218	80216356	chr8:80216218-80216356	chr8	79304044	+	hypomethylation	-0.52	0.4	0.92	intron	RP11-1114I9.1
8	80216332	80216332	chr8:79304097	8	80216218	80216356	chr8:80216218-80216356	chr8	79304097	+	hypomethylation	-0.31	0.69	1	intron	RP11-1114I9.1
8	8203851	8203851	chr8:8346335	8	8203793	8204189	chr8:8203793-8204189	chr8	8346335	-	hypermethylation	0.3	0.62	0.31	intron	SGK223
8	8991822	8991822	chr8:9134312	8	8991645	8992043	chr8:8991645-8992043	chr8	9134312	-	hypermethylation	0.34	0.76	0.43	TTS10kb	PPP1R3B
8	90741501	90741501	chr8:89729273	8	90741352	90741628	chr8:90741352-90741628	chr8	89729273	-	hypomethylation	-0.55	0.39	0.94	intron	RP11-37B2.1
8	97350294	97350294	chr8:96338066	8	97350195	97350563	chr8:97350195-97350563	chr8	96338066	+	hypermethylation	0.32	0.57	0.25	TTS10kb	PTDSS1
8	97350307	97350307	chr8:96338079	8	97350195	97350563	chr8:97350195-97350563	chr8	96338079	+	hypermethylation	0.42	0.64	0.21	TTS10kb	PTDSS1
8	97350350	97350350	chr8:96338122	8	97350195	97350563	chr8:97350195-97350563	chr8	96338122	+	hypermethylation	0.48	0.73	0.25	TTS10kb	PTDSS1
8	97350532	97350532	chr8:96338304	8	97350195	97350563	chr8:97350195-97350563	chr8	96338304	+	hypermethylation	0.52	0.7	0.18	TTS10kb	PTDSS1
8	98866115	98866115	chr8:97853887	8	98865970	98866240	chr8:98865970-98866240	chr8	97853887	-	hypomethylation	-0.34	0.39	0.73	TTS10kb	SUMO2P18
8	98866115	98866115	chr8:97853887	8	98865970	98866240	chr8:98865970-98866240	chr8	97853887	-	hypomethylation	-0.34	0.39	0.73	TSS1500	KB-1589B1.4
8	98866115	98866115	chr8:97853887	8	98865970	98866240	chr8:98865970-98866240	chr8	97853887	+	hypomethylation	-0.34	0.39	0.73	TTS10kb	LAPTM4B
8	99395037	99395037	chr8:98382809	8	99394987	99395208	chr8:99394987-99395208	chr8	98382809	-	hypermethylation	0.43	0.43	0	intron	KB-1458E12.1
8	99395041	99395041	chr8:98382813	8	99394987	99395208	chr8:99394987-99395208	chr8	98382813	-	hypermethylation	0.31	0.31	0	intron	KB-1458E12.1
8	99395067	99395067	chr8:98382839	8	99394987	99395208	chr8:99394987-99395208	chr8	98382839	-	hypermethylation	0.53	0.53	0	intron	KB-1458E12.1
8	99395071	99395071	chr8:98382843	8	99394987	99395208	chr8:99394987-99395208	chr8	98382843	-	hypermethylation	0.4	0.4	0	intron	KB-1458E12.1
8	99395146	99395146	chr8:98382918	8	99394987	99395208	chr8:99394987-99395208	chr8	98382918	-	hypermethylation	0.74	0.74	0	intron	KB-1458E12.1
9	100743517	100743517	chr9:97981235	9	100743401	100743685	chr9:100743401-100743685	chr9	97981235	-	hypermethylation	0.32	0.77	0.45	TTS10kb	RP11-535C21.3
9	100743523	100743523	chr9:97981241	9	100743401	100743685	chr9:100743401-100743685	chr9	97981241	-	hypermethylation	0.33	0.77	0.44	TTS10kb	RP11-535C21.3
9	100743531	100743531	chr9:97981249	9	100743401	100743685	chr9:100743401-100743685	chr9	97981249	-	hypermethylation	0.39	0.76	0.36	TTS10kb	RP11-535C21.3
9	110811407	110811407	chr9:108049126	9	110811401	110811623	chr9:110811401-110811623	chr9	108049126	+	hypomethylation	-0.38	0.2	0.58	TTS10kb	RP11-240E2.2
9	114939020	114939020	chr9:112176740	9	114938880	114939057	chr9:114938880-114939057	chr9	112176740	-	hypermethylation	0.31	0.81	0.5	TSS1500	SUSD1
9	116450656	116450656	chr9:113688376	9	116450183	116450673	chr9:116450183-116450673	chr9	113688376	+	hypomethylation	-0.39	0.5	0.89	TTS10kb	RP11-18B16.2
9	116454740	116454740	chr9:113692460	9	116454569	116454896	chr9:116454569-116454896	chr9	113692460	+	hypomethylation	-0.33	0.45	0.78	TTS10kb	RP11-18B16.2
9	120482084	120482084	chr9:117719806	9	120481913	120482131	chr9:120481913-120482131	chr9	117719806	+	hypomethylation	-0.42	0.41	0.82	TTS10kb	TLR4
9	123477509	123477509	chr9:120715231	9	123477335	123478104	chr9:123477335-123478104	chr9	120715231	-	hypermethylation	0.42	0.75	0.33	TSS1500	MEGF9
9	123477605	123477605	chr9:120715327	9	123477335	123478104	chr9:123477335-123478104	chr9	120715327	-	hypermethylation	0.53	0.69	0.17	TSS1500	MEGF9
9	123477693	123477693	chr9:120715415	9	123477335	123478104	chr9:123477335-123478104	chr9	120715415	-	hypermethylation	0.42	0.64	0.22	TSS1500	MEGF9
9	123477917	123477917	chr9:120715639	9	123477335	123478104	chr9:123477335-123478104	chr9	120715639	-	hypermethylation	0.33	0.7	0.38	TSS1500	MEGF9
9	123478057	123478057	chr9:120715779	9	123477335	123478104	chr9:123477335-123478104	chr9	120715779	-	hypermethylation	0.32	0.61	0.28	TSS1500	MEGF9
9	123478069	123478069	chr9:120715791	9	123477335	123478104	chr9:123477335-123478104	chr9	120715791	-	hypermethylation	0.34	0.54	0.2	TSS1500	MEGF9
9	125168743	125168743	chr9:122406464	9	125168700	125168938	chr9:125168700-125168938	chr9	122406464	+	hypermethylation	0.32	0.82	0.5	intron	RP11-542K23.7
9	130342057	130342057	chr9:127579778	9	130341922	130342377	chr9:130341922-130342377	chr9	127579778	-	hypermethylation	0.38	0.63	0.25	TSS1500	FAM129B
9	130342089	130342089	chr9:127579810	9	130341922	130342377	chr9:130341922-130342377	chr9	127579810	-	hypermethylation	0.48	0.62	0.14	TSS1500	FAM129B
9	130342104	130342104	chr9:127579825	9	130341922	130342377	chr9:130341922-130342377	chr9	127579825	-	hypermethylation	0.61	0.74	0.12	TSS1500	FAM129B
9	130342345	130342345	chr9:127580066	9	130341922	130342377	chr9:130341922-130342377	chr9	127580066	-	hypomethylation	-0.32	0.18	0.5	TSS1500	FAM129B
9	130681649	130681649	chr9:127919370	9	130681632	130682091	chr9:130681632-130682091	chr9	127919370	-	hypomethylation	-0.32	0.25	0.57	TTS10kb	PIP5KL1
9	131127326	131127326	chr9:128365047	9	131127114	131127521	chr9:131127114-131127521	chr9	128365047	+	hypermethylation	0.3	0.3	0	TTS10kb	SLC27A4
9	131127399	131127399	chr9:128365120	9	131127114	131127521	chr9:131127114-131127521	chr9	128365120	+	hypermethylation	0.33	0.33	0	TTS10kb	SLC27A4
9	131127512	131127512	chr9:128365233	9	131127114	131127521	chr9:131127114-131127521	chr9	128365233	+	hypermethylation	0.44	0.44	0	TTS10kb	SLC27A4
9	132107560	132107560	chr9:129345281	9	132107499	132107735	chr9:132107499-132107735	chr9	129345281	+	hypermethylation	0.45	0.76	0.31	intron	LINC01503
9	132107560	132107560	chr9:129345281	9	132107499	132107735	chr9:132107499-132107735	chr9	129345281	+	hypermethylation	0.45	0.76	0.31	TTS10kb	LINC01503
9	132114209	132114209	chr9:129351930	9	132114054	132114292	chr9:132114054-132114292	chr9	129351930	+	hypermethylation	0.34	0.41	0.07	TTS10kb	LINC01503
9	132114209	132114209	chr9:129351930	9	132114054	132114292	chr9:132114054-132114292	chr9	129351930	+	hypermethylation	0.34	0.41	0.07	intron	LINC01503
9	132114241	132114241	chr9:129351962	9	132114054	132114292	chr9:132114054-132114292	chr9	129351962	+	hypermethylation	0.47	0.47	0	intron	LINC01503
9	132114241	132114241	chr9:129351962	9	132114054	132114292	chr9:132114054-132114292	chr9	129351962	+	hypermethylation	0.47	0.47	0	TTS10kb	LINC01503
9	132241427	132241427	chr9:129479148	9	132241150	132241608	chr9:132241150-132241608	chr9	129479148	-	hypomethylation	-0.38	0.23	0.62	TTS10kb	RP11-65J3.14
9	132249858	132249858	chr9:129487579	9	132249735	132250094	chr9:132249735-132250094	chr9	129487579	+	hypomethylation	-0.34	0.49	0.83	intron	LINC00963
9	132249858	132249858	chr9:129487579	9	132249735	132250094	chr9:132249735-132250094	chr9	129487579	+	hypomethylation	-0.34	0.49	0.83	TSS1500	LINC00963
9	132370278	132370278	chr9:129607999	9	132369856	132370376	chr9:132369856-132370376	chr9	129607999	+	hypermethylation	0.31	0.31	0	TSS1500	NTMT1
9	132370278	132370278	chr9:129607999	9	132369856	132370376	chr9:132369856-132370376	chr9	129607999	-	hypermethylation	0.31	0.31	0	TTS10kb	C9orf50
9	132370309	132370309	chr9:129608030	9	132369856	132370376	chr9:132369856-132370376	chr9	129608030	+	hypermethylation	0.39	0.59	0.2	TSS1500	NTMT1
9	132370309	132370309	chr9:129608030	9	132369856	132370376	chr9:132369856-132370376	chr9	129608030	-	hypermethylation	0.39	0.59	0.2	TTS10kb	C9orf50
9	132370350	132370350	chr9:129608071	9	132369856	132370376	chr9:132369856-132370376	chr9	129608071	+	hypermethylation	0.69	0.69	0	TSS1500	NTMT1
9	132370350	132370350	chr9:129608071	9	132369856	132370376	chr9:132369856-132370376	chr9	129608071	-	hypermethylation	0.69	0.69	0	TTS10kb	C9orf50
9	132370357	132370357	chr9:129608078	9	132369856	132370376	chr9:132369856-132370376	chr9	129608078	-	hypermethylation	0.32	0.72	0.4	TTS10kb	C9orf50
9	132370357	132370357	chr9:129608078	9	132369856	132370376	chr9:132369856-132370376	chr9	129608078	+	hypermethylation	0.32	0.72	0.4	TSS1500	NTMT1
9	132488131	132488131	chr9:129725852	9	132488074	132488402	chr9:132488074-132488402	chr9	129725852	+	hypermethylation	0.36	0.66	0.31	TTS10kb	PRRX2
9	132488287	132488287	chr9:129726008	9	132488074	132488402	chr9:132488074-132488402	chr9	129726008	+	hypermethylation	0.48	0.84	0.36	TTS10kb	PRRX2
9	132488291	132488291	chr9:129726012	9	132488074	132488402	chr9:132488074-132488402	chr9	129726012	+	hypermethylation	0.45	0.72	0.27	TTS10kb	PRRX2
9	132488319	132488319	chr9:129726040	9	132488074	132488402	chr9:132488074-132488402	chr9	129726040	+	hypermethylation	0.4	0.4	0	TTS10kb	PRRX2
9	132488337	132488337	chr9:129726058	9	132488074	132488402	chr9:132488074-132488402	chr9	129726058	+	hypermethylation	0.48	0.48	0	TTS10kb	PRRX2
9	133776274	133776274	chr9:130900887	9	133776271	133776620	chr9:133776271-133776620	chr9	130900887	-	hypomethylation	-0.31	0.69	1	TTS10kb	FIBCD1
9	134114143	134114143	chr9:131238756	9	134114047	134114338	chr9:134114047-134114338	chr9	131238756	+	hypermethylation	0.53	0.71	0.18	TTS10kb	NUP214
9	134114151	134114151	chr9:131238764	9	134114047	134114338	chr9:134114047-134114338	chr9	131238764	+	hypermethylation	0.49	0.76	0.27	TTS10kb	NUP214
9	134114279	134114279	chr9:131238892	9	134114047	134114338	chr9:134114047-134114338	chr9	131238892	+	hypermethylation	0.36	0.7	0.33	TTS10kb	NUP214
9	134114285	134114285	chr9:131238898	9	134114047	134114338	chr9:134114047-134114338	chr9	131238898	+	hypermethylation	0.52	0.68	0.17	TTS10kb	NUP214
9	134131953	134131953	chr9:131256566	9	134131602	134132161	chr9:134131602-134132161	chr9	131256566	-	hypermethylation	0.45	0.45	0	TTS10kb	FAM78A
9	135456082	135456082	chr9:132580695	9	135456082	135456667	chr9:135456082-135456667	chr9	132580695	+	hypermethylation	0.48	0.62	0.14	TTS10kb	C9orf171
9	135456082	135456082	chr9:132580695	9	135456082	135456667	chr9:135456082-135456667	chr9	132580695	+	hypermethylation	0.48	0.62	0.14	TSS1500	BARHL1
9	135456091	135456091	chr9:132580704	9	135456082	135456667	chr9:135456082-135456667	chr9	132580704	+	hypermethylation	0.47	0.47	0	TSS1500	BARHL1
9	135456091	135456091	chr9:132580704	9	135456082	135456667	chr9:135456082-135456667	chr9	132580704	+	hypermethylation	0.47	0.47	0	TTS10kb	C9orf171
9	135456225	135456225	chr9:132580838	9	135456082	135456667	chr9:135456082-135456667	chr9	132580838	+	hypermethylation	0.48	0.62	0.14	TSS1500	BARHL1
9	135456225	135456225	chr9:132580838	9	135456082	135456667	chr9:135456082-135456667	chr9	132580838	+	hypermethylation	0.48	0.62	0.14	TTS10kb	C9orf171
9	135456234	135456234	chr9:132580847	9	135456082	135456667	chr9:135456082-135456667	chr9	132580847	+	hypermethylation	0.59	0.73	0.14	TSS1500	BARHL1
9	135456234	135456234	chr9:132580847	9	135456082	135456667	chr9:135456082-135456667	chr9	132580847	+	hypermethylation	0.59	0.73	0.14	TTS10kb	C9orf171
9	135456243	135456243	chr9:132580856	9	135456082	135456667	chr9:135456082-135456667	chr9	132580856	+	hypermethylation	0.33	0.69	0.36	TSS1500	BARHL1
9	135456243	135456243	chr9:132580856	9	135456082	135456667	chr9:135456082-135456667	chr9	132580856	+	hypermethylation	0.33	0.69	0.36	TTS10kb	C9orf171
9	135456246	135456246	chr9:132580859	9	135456082	135456667	chr9:135456082-135456667	chr9	132580859	+	hypermethylation	0.48	0.68	0.2	TSS1500	BARHL1
9	135456246	135456246	chr9:132580859	9	135456082	135456667	chr9:135456082-135456667	chr9	132580859	+	hypermethylation	0.48	0.68	0.2	TTS10kb	C9orf171
9	135456295	135456295	chr9:132580908	9	135456082	135456667	chr9:135456082-135456667	chr9	132580908	+	hypermethylation	0.48	0.48	0	TSS1500	BARHL1
9	135456295	135456295	chr9:132580908	9	135456082	135456667	chr9:135456082-135456667	chr9	132580908	+	hypermethylation	0.48	0.48	0	TTS10kb	C9orf171
9	135456317	135456317	chr9:132580930	9	135456082	135456667	chr9:135456082-135456667	chr9	132580930	+	hypermethylation	0.33	0.4	0.07	TSS1500	BARHL1
9	135456317	135456317	chr9:132580930	9	135456082	135456667	chr9:135456082-135456667	chr9	132580930	+	hypermethylation	0.33	0.4	0.07	TTS10kb	C9orf171
9	135456335	135456335	chr9:132580948	9	135456082	135456667	chr9:135456082-135456667	chr9	132580948	+	hypermethylation	0.41	0.53	0.12	TTS10kb	C9orf171
9	135456335	135456335	chr9:132580948	9	135456082	135456667	chr9:135456082-135456667	chr9	132580948	+	hypermethylation	0.41	0.53	0.12	TSS1500	BARHL1
9	135456461	135456461	chr9:132581074	9	135456082	135456667	chr9:135456082-135456667	chr9	132581074	+	hypermethylation	0.34	0.57	0.23	TTS10kb	C9orf171
9	135456461	135456461	chr9:132581074	9	135456082	135456667	chr9:135456082-135456667	chr9	132581074	+	hypermethylation	0.34	0.57	0.23	TSS1500	BARHL1
9	135456476	135456476	chr9:132581089	9	135456082	135456667	chr9:135456082-135456667	chr9	132581089	+	hypermethylation	0.48	0.62	0.14	TTS10kb	C9orf171
9	135456476	135456476	chr9:132581089	9	135456082	135456667	chr9:135456082-135456667	chr9	132581089	+	hypermethylation	0.48	0.62	0.14	TSS1500	BARHL1
9	135456511	135456511	chr9:132581124	9	135456082	135456667	chr9:135456082-135456667	chr9	132581124	+	hypermethylation	0.35	0.57	0.22	TSS1500	BARHL1
9	135456511	135456511	chr9:132581124	9	135456082	135456667	chr9:135456082-135456667	chr9	132581124	+	hypermethylation	0.35	0.57	0.22	TTS10kb	C9orf171
9	136075494	136075494	chr9:133200107	9	136075454	136075720	chr9:136075454-136075720	chr9	133200107	-	hypermethylation	0.34	0.45	0.11	TTS10kb	OBP2B
9	137788165	137788165	chr9:134896319	9	137788032	137788280	chr9:137788032-137788280	chr9	134896319	+	hypomethylation	-0.34	0.46	0.8	TTS10kb	FCN2
9	137788165	137788165	chr9:134896319	9	137788032	137788280	chr9:137788032-137788280	chr9	134896319	-	hypomethylation	-0.34	0.46	0.8	TTS10kb	FCN1
9	138370321	138370321	chr9:135478475	9	138370318	138370583	chr9:138370318-138370583	chr9	135478475	-	hypermethylation	0.3	0.6	0.3	TTS10kb	PPP1R26-AS1
9	138370321	138370321	chr9:135478475	9	138370318	138370583	chr9:138370318-138370583	chr9	135478475	-	hypermethylation	0.3	0.6	0.3	intron	PPP1R26-AS1
